Country,Date,One_day,Two_day
FI,4/20/2020,80.0,90.58823529411764
FI,4/26/2020,1.98019801980198,35.64356435643565
FI,4/27/2020,15.966386554621847,16.80672268907563
FI,5/4/2020,28.767123287671232,34.246575342465746
FI,5/5/2020,1.1764705882352942,18.823529411764707
FI,5/12/2020,184.21052631578945,500.0
FI,5/15/2020,37.349397590361455,25.30120481927711
FI,5/16/2020,46.55172413793103,8.620689655172415
FI,5/17/2020,29.508196721311478,50.819672131147534
FI,5/18/2020,69.6969696969697,24.24242424242424
FI,5/19/2020,200.0,189.4736842105264
FI,5/20/2020,9.090909090909092,27.272727272727273
FI,5/21/2020,108.0,4.0
FI,5/22/2020,131.8181818181818,161.36363636363637
FI,5/23/2020,212.90322580645162,254.83870967741936
FI,5/25/2020,380.0,420.0
FI,5/26/2020,13.79310344827586,255.17241379310346
FI,5/28/2020,41.1764705882353,52.941176470588225
FI,5/29/2020,24.24242424242424,12.12121212121212
FI,5/30/2020,38.0,56.0
FI,5/31/2020,21.21212121212121,12.12121212121212
FI,6/1/2020,61.53846153846154,50.0
FI,6/2/2020,1800.0,2100.0
FI,6/3/2020,25.0,62.5
FI,6/5/2020,60.0,3.333333333333333
FI,6/6/2020,43.47826086956522,43.47826086956522
FI,6/7/2020,17.647058823529417,11.764705882352944
FI,6/8/2020,15.0,30.0
FI,6/9/2020,25.0,25.0
FI,6/10/2020,60.0,26.66666666666667
FI,6/11/2020,16.666666666666668,4.166666666666667
FI,6/12/2020,22.222222222222218,133.33333333333334
FI,6/13/2020,28.57142857142857,21.428571428571427
FI,6/14/2020,29.411764705882355,29.411764705882355
FI,6/15/2020,200.0,175.0
FI,6/16/2020,175.0,200.0
FI,6/17/2020,80.0,120.0
FI,6/18/2020,350.0,400.0
FI,6/19/2020,57.14285714285714,35.714285714285715
FI,6/20/2020,44.444444444444436,33.333333333333336
FI,6/21/2020,600.0,600.0
FI,6/22/2020,600.0,600.0
FI,6/23/2020,81.81818181818181,36.36363636363637
FI,6/24/2020,66.66666666666667,66.66666666666667
FI,6/25/2020,60.0,20.0
FI,6/26/2020,84.21052631578948,84.21052631578948
FI,6/27/2020,14.285714285714285,57.14285714285714
FI,6/29/2020,54.54545454545455,36.36363636363637
FI,6/30/2020,20.0,20.0
FI,7/1/2020,68.18181818181819,63.63636363636363
FI,7/2/2020,40.0,60.0
FI,7/3/2020,600.0,600.0
FI,7/4/2020,0.0,16.666666666666668
FI,7/5/2020,0.0,40.0
FI,7/6/2020,25.0,25.0
FI,7/7/2020,0.0,20.0
FI,7/8/2020,66.66666666666667,133.33333333333334
FI,7/9/2020,62.5,25.0
FI,7/10/2020,66.66666666666667,50.0
FI,7/11/2020,75.0,66.66666666666667
FI,7/12/2020,66.66666666666667,0.0
FI,7/13/2020,300.0,500.0
FI,7/14/2020,33.333333333333336,0.0
FI,7/17/2020,87.5,62.5
FI,7/18/2020,88.23529411764706,88.23529411764706
FI,7/19/2020,76.47058823529412,88.23529411764706
FI,7/20/2020,20.0,0.0
FI,7/21/2020,45.45454545454545,36.36363636363637
FI,7/22/2020,18.181818181818183,27.272727272727273
FI,7/23/2020,30.0,10.0
FI,7/24/2020,25.0,12.5
FI,7/25/2020,50.0,25.0
FI,7/26/2020,140.0,160.0
FI,7/27/2020,100.0,180.0
FI,7/28/2020,33.333333333333336,83.33333333333333
FI,7/29/2020,20.0,10.0
FI,7/30/2020,33.333333333333336,0.0
FI,7/31/2020,22.222222222222218,11.111111111111109
FI,8/1/2020,36.36363636363637,18.181818181818183
FI,8/2/2020,20.0,20.0
FI,8/3/2020,30.76923076923077,23.07692307692308
FI,8/4/2020,41.1764705882353,47.058823529411775
FI,8/5/2020,58.620689655172406,58.620689655172406
FI,8/6/2020,25.0,35.0
FI,8/7/2020,18.181818181818183,27.272727272727273
FI,8/8/2020,42.857142857142854,35.714285714285715
FI,8/9/2020,31.25,43.75
FI,8/10/2020,35.29411764705883,35.29411764705883
FI,8/11/2020,4.545454545454546,9.090909090909092
FI,8/12/2020,31.578947368421048,42.10526315789474
FI,8/13/2020,48.78048780487804,29.268292682926827
