Country,Date,One_day,Two_day
EC,4/19/2020,38.888888888888886,5.5555555555555545
EC,4/20/2020,100.0,107.69230769230771
EC,4/21/2020,69.23076923076923,107.69230769230771
EC,4/22/2020,41.1764705882353,58.82352941176471
EC,4/23/2020,8.695652173913043,8.695652173913043
EC,4/24/2020,12.5,6.25
EC,4/27/2020,94.2528735632184,90.80459770114942
EC,4/30/2020,694.1176470588235,788.2352941176471
EC,5/6/2020,20.40816326530612,124.48979591836736
EC,5/7/2020,27.777777777777782,41.66666666666666
EC,5/8/2020,40.0,44.0
EC,5/9/2020,261.53846153846155,161.53846153846158
EC,5/14/2020,3150.0,3175.0
EC,5/17/2020,143.75,102.08333333333331
EC,5/18/2020,39.68253968253968,85.71428571428571
EC,5/19/2020,150.0,120.0
EC,5/20/2020,122.44897959183672,104.08163265306122
EC,5/21/2020,21.568627450980397,113.72549019607844
EC,5/22/2020,55.555555555555564,47.00854700854701
EC,5/25/2020,35.78947368421053,30.52631578947368
EC,5/27/2020,59.72222222222222,52.77777777777778
EC,5/28/2020,21.05263157894737,23.684210526315788
EC,5/29/2020,61.904761904761905,42.857142857142854
EC,5/31/2020,4.166666666666667,45.83333333333334
EC,6/2/2020,80.0,62.5
EC,6/3/2020,45.83333333333334,66.66666666666667
EC,6/5/2020,33.333333333333336,33.333333333333336
EC,6/6/2020,51.351351351351354,56.75675675675675
EC,6/7/2020,307.6923076923077,176.9230769230769
EC,6/8/2020,80.95238095238095,152.38095238095238
EC,6/9/2020,31.25,20.83333333333333
EC,6/10/2020,43.33333333333334,10.0
EC,6/13/2020,8.695652173913043,52.17391304347826
EC,6/14/2020,118.1818181818182,90.9090909090909
EC,6/15/2020,27.272727272727273,45.45454545454545
EC,6/16/2020,4.878048780487805,4.878048780487805
EC,6/17/2020,40.54054054054054,18.918918918918923
EC,6/18/2020,53.75,33.75
EC,6/19/2020,36.231884057971016,44.92753623188405
EC,6/21/2020,31.34328358208955,17.910447761194032
EC,6/23/2020,17.647058823529417,9.803921568627453
EC,6/25/2020,42.028985507246375,31.88405797101449
EC,6/26/2020,30.158730158730158,34.920634920634924
EC,6/27/2020,133.33333333333334,155.55555555555554
EC,6/28/2020,600.0,740.0
EC,6/29/2020,50.68493150684932,50.68493150684932
EC,6/30/2020,44.0,52.0
EC,7/1/2020,18.367346938775512,24.489795918367342
EC,7/2/2020,34.920634920634924,34.920634920634924
EC,7/3/2020,16.393442622950822,29.508196721311478
EC,7/4/2020,27.53623188405797,23.18840579710145
EC,7/5/2020,316.6666666666667,333.3333333333333
EC,7/6/2020,22.5,30.0
EC,7/7/2020,3.8461538461538463,1.9230769230769231
EC,7/9/2020,74.07407407407408,92.5925925925926
EC,7/10/2020,12.82051282051282,23.07692307692308
EC,7/11/2020,56.52173913043478,51.08695652173913
EC,7/13/2020,137.5,193.75
EC,7/14/2020,43.28358208955224,43.28358208955224
EC,7/15/2020,50.0,42.857142857142854
EC,7/16/2020,20.40816326530612,10.20408163265306
EC,7/17/2020,4.651162790697675,6.9767441860465125
EC,7/18/2020,50.0,46.875
EC,7/19/2020,51.612903225806456,58.064516129032256
EC,7/20/2020,640.0,860.0
EC,7/21/2020,25.0,18.75
EC,7/22/2020,21.153846153846157,26.923076923076927
EC,7/23/2020,80.95238095238095,100.0
EC,7/24/2020,27.58620689655172,37.93103448275862
EC,7/25/2020,12.82051282051282,0.0
EC,7/26/2020,325.0,337.5
EC,7/27/2020,76.47058823529412,100.0
EC,7/28/2020,46.153846153846146,38.46153846153846
EC,7/29/2020,10.256410256410255,23.07692307692308
EC,7/30/2020,0.0,5.882352941176472
EC,7/31/2020,31.11111111111111,24.444444444444446
EC,8/1/2020,2.9411764705882355,5.882352941176472
EC,8/3/2020,3.2258064516129035,19.354838709677423
EC,8/4/2020,60.97560975609756,24.39024390243902
EC,8/5/2020,74.35897435897436,61.53846153846154
EC,8/6/2020,53.33333333333334,70.0
EC,8/7/2020,10.0,35.0
EC,8/8/2020,10.526315789473683,10.526315789473683
EC,8/9/2020,300.0,233.33333333333331
EC,8/10/2020,40.0,130.0
EC,8/11/2020,15.789473684210524,31.578947368421048
EC,8/12/2020,42.42424242424242,57.57575757575758
EC,8/13/2020,11.538461538461537,30.76923076923077
