country_code, maaeone, lapefodp, mapeone, maaetwo, lapeftdp, mapetwo
HU,58.58156528405397,100.0,-9.53929533680665,71.22608244780191,50.0,-30.520041798322346
IN,111.8156956177191,5.163853028798411,-97.08662952335962,114.22440672742215,5.461767626613704,-98.72220931021273
ID,32.21222669204166,0.0,-10.73163852214612,35.84731525112791,4.615384615384616,-12.789968781188655
CI,66.82098765432099,100.0,66.82098765432097,53.08641975308642,100.0,49.38271604938272
IR,13.257844112865742,1.1494252873563218,1.0092372774144864,15.446235301905942,2.8735632183908044,2.2996327909614953
IQ,25.99270843533056,50.943396226415096,3.5553912725168253,27.35086607896869,62.264150943396224,4.5041195926047966
IE,64.96429502079751,0.0,-10.295540737033475,78.80837571846368,100.0,-35.34518197213105
IL,50.21046736182229,25.0,5.539520331324694,52.4761448803088,16.666666666666664,-14.26186118353997
IT,38.1417775057603,16.666666666666664,-18.30850420196571,42.25389588154047,16.666666666666664,-25.767067791812938
JM,100.0,100.0,100.0,100.0,100.0,100.0
JP,60.05594736334741,28.57142857142857,2.200093186481623,63.003115985513375,28.57142857142857,-12.847816293484104
JO,100.0,100.0,100.0,100.0,100.0,100.0
KZ,78.35290166691317,85.78199052132702,39.6707311242775,77.58452293607206,85.30805687203792,35.67976103131016
KE,73.00083254196396,100.0,-12.718864427733006,75.93102734715877,75.0,-19.826548410416986
KW,50.925596939747884,0.0,-7.888419232758855,55.04209888643851,0.0,-17.615133817964008
KG,100.09368437899508,100.0,-25.151658905281305,109.09681315359296,100.0,-54.88320914156702
