Country,Date,One_day,Two_day
FR,4/21/2020,4.366347177848775,6.7092651757188495
FR,4/23/2020,117.29678638941401,179.20604914933838
FR,4/24/2020,298.9130434782609,493.75
FR,4/25/2020,20.05208333333333,49.08854166666666
FR,5/1/2020,2765.9574468085107,3325.531914893617
FR,5/2/2020,68.26051112943117,40.807914262159926
FR,5/3/2020,111.05651105651106,11.056511056511056
FR,5/4/2020,2.735562310030395,14.133738601823707
FR,5/5/2020,27.445652173913047,26.630434782608692
FR,5/7/2020,74.92795389048992,29.82708933717579
FR,5/8/2020,75.38940809968847,86.60436137071652
FR,5/9/2020,233.79310344827587,317.2413793103448
FR,5/10/2020,210.89743589743588,334.61538461538464
FR,5/11/2020,19.646799116997798,122.73730684326709
FR,5/12/2020,41.27182044887781,35.66084788029925
FR,5/14/2020,52.22222222222222,20.123456790123452
FR,5/15/2020,32.075471698113205,39.150943396226424
FR,5/17/2020,549.2063492063492,685.7142857142858
FR,5/18/2020,26.536312849162012,14.245810055865922
FR,5/19/2020,58.616780045351476,70.29478458049887
FR,5/20/2020,44.19817470664928,52.54237288135593
FR,5/21/2020,81.67330677290836,70.5179282868526
FR,5/22/2020,687.5,610.9375
FR,5/23/2020,2300.0,2295.2380952380954
FR,5/25/2020,22.3463687150838,41.34078212290503
FR,5/27/2020,8.37696335078534,42.40837696335078
FR,5/30/2020,52.87042099507928,58.66593767085839
FR,5/31/2020,355.64202334630346,235.79766536964982
FR,6/1/2020,274.6312684365782,247.78761061946904
FR,6/6/2020,56.303972366148535,68.39378238341969
FR,6/7/2020,11.661807580174925,26.23906705539359
FR,6/8/2020,160.66350710900474,43.60189573459716
FR,6/9/2020,10.952380952380953,163.33333333333334
FR,6/10/2020,28.440366972477065,133.76146788990826
FR,6/11/2020,11.294117647058822,8.235294117647058
FR,6/12/2020,52.40715268225585,48.005502063273724
FR,6/13/2020,19.39163498098859,34.03041825095057
FR,6/14/2020,19.9017199017199,4.422604422604422
FR,6/15/2020,248.0263157894737,223.0263157894737
FR,6/16/2020,969.047619047619,1166.6666666666667
FR,6/17/2020,18.995633187772924,1.310043668122271
FR,6/18/2020,32.11991434689507,20.556745182012847
FR,6/19/2020,62.39210850801479,60.91245376078915
FR,6/20/2020,39.62558502340094,52.26209048361935
FR,6/21/2020,71.47887323943662,36.971830985915496
FR,6/22/2020,10.187667560321717,31.367292225201073
FR,6/23/2020,4.018912529550828,2.364066193853428
FR,6/24/2020,444.4444444444445,404.9382716049383
FR,6/26/2020,75.75566750629723,71.91435768261965
FR,6/29/2020,86.99902248289345,78.98338220918865
FR,6/30/2020,8.502772643253234,50.46210720887246
FR,7/1/2020,43.79084967320262,45.7516339869281
FR,7/2/2020,13.657056145675266,21.244309559939307
FR,7/3/2020,10.652920962199312,1.8900343642611683
FR,7/6/2020,62.76363636363637,62.54545454545455
FR,7/7/2020,65.05263157894737,8.421052631578947
FR,7/9/2020,60.436137071651096,54.82866043613706
FR,7/10/2020,15.933232169954474,22.76176024279211
FR,7/13/2020,70.4,70.4
FR,7/15/2020,44.612068965517246,25.10775862068965
FR,7/16/2020,7.303370786516854,3.3707865168539324
FR,7/17/2020,23.78121284185493,31.629013079667068
FR,7/20/2020,76.05769230769229,75.86538461538461
FR,7/21/2020,32.19178082191781,14.041095890410961
FR,7/22/2020,36.27254509018036,22.24448897795591
FR,7/23/2020,27.871939736346523,39.736346516007536
FR,7/24/2020,30.796460176991147,31.769911504424783
FR,7/25/2020,21375.0,19550.0
FR,7/30/2020,40.30172413793103,34.26724137931034
FR,7/31/2020,67.59530791788856,69.31818181818181
FR,8/6/2020,64.37454279444039,60.35113386978786
FR,8/7/2020,65.5632537849628,74.85245060302799
FR,8/9/2020,4431.034482758621,5793.103448275861
