Country_name,Country_code_iso2,Country_code_iso3,Date,Tot_affected,Tot_dead,Tot_recov,Population,minTempC,maxTempC,Humidity,newlyAffected,newlyDead,newlyRecovered
Afghanistan,AF,AFG,1/22/2020,0,0,0,27657145,-12,-1,65,0,0,0
Afghanistan,AF,AFG,1/23/2020,0,0,0,27657145,-13,-3,59,0,0,0
Afghanistan,AF,AFG,1/24/2020,0,0,0,27657145,-9,0,71,0,0,0
Afghanistan,AF,AFG,1/25/2020,0,0,0,27657145,-8,0,79,0,0,0
Afghanistan,AF,AFG,1/26/2020,0,0,0,27657145,-10,-1,64,0,0,0
Afghanistan,AF,AFG,1/27/2020,0,0,0,27657145,-8,-1,66,0,0,0
Afghanistan,AF,AFG,1/28/2020,0,0,0,27657145,-9,-2,59,0,0,0
Afghanistan,AF,AFG,1/29/2020,0,0,0,27657145,-12,-3,56,0,0,0
Afghanistan,AF,AFG,1/30/2020,0,0,0,27657145,-12,-2,66,0,0,0
Afghanistan,AF,AFG,1/31/2020,0,0,0,27657145,-8,-1,70,0,0,0
Afghanistan,AF,AFG,2/1/2020,0,0,0,27657145,-10,-1,60,0,0,0
Afghanistan,AF,AFG,2/2/2020,0,0,0,27657145,-10,-1,57,0,0,0
Afghanistan,AF,AFG,2/3/2020,0,0,0,27657145,-8,0,73,0,0,0
Afghanistan,AF,AFG,2/4/2020,0,0,0,27657145,-8,-1,89,0,0,0
Afghanistan,AF,AFG,2/5/2020,0,0,0,27657145,-10,-2,70,0,0,0
Afghanistan,AF,AFG,2/6/2020,0,0,0,27657145,-11,-1,57,0,0,0
Afghanistan,AF,AFG,2/7/2020,0,0,0,27657145,-12,-1,50,0,0,0
Afghanistan,AF,AFG,2/8/2020,0,0,0,27657145,-9,4,45,0,0,0
Afghanistan,AF,AFG,2/9/2020,0,0,0,27657145,-6,3,48,0,0,0
Afghanistan,AF,AFG,2/10/2020,0,0,0,27657145,-6,1,65,0,0,0
Afghanistan,AF,AFG,2/11/2020,0,0,0,27657145,-3,1,97,0,0,0
Afghanistan,AF,AFG,2/12/2020,0,0,0,27657145,-6,1,99,0,0,0
Afghanistan,AF,AFG,2/13/2020,0,0,0,27657145,-2,6,81,0,0,0
Afghanistan,AF,AFG,2/14/2020,0,0,0,27657145,-7,2,38,0,0,0
Afghanistan,AF,AFG,2/15/2020,0,0,0,27657145,-4,5,39,0,0,0
Afghanistan,AF,AFG,2/16/2020,0,0,0,27657145,-6,1,39,0,0,0
Afghanistan,AF,AFG,2/17/2020,0,0,0,27657145,-5,5,33,0,0,0
Afghanistan,AF,AFG,2/18/2020,0,0,0,27657145,-3,7,41,0,0,0
Afghanistan,AF,AFG,2/19/2020,0,0,0,27657145,-2,5,49,0,0,0
Afghanistan,AF,AFG,2/20/2020,0,0,0,27657145,-4,6,55,0,0,0
Afghanistan,AF,AFG,2/21/2020,0,0,0,27657145,-3,7,50,0,0,0
Afghanistan,AF,AFG,2/22/2020,0,0,0,27657145,0,9,51,0,0,0
Afghanistan,AF,AFG,2/23/2020,0,0,0,27657145,-1,11,47,0,0,0
Afghanistan,AF,AFG,2/24/2020,1,0,0,27657145,1,11,47,1,0,0
Afghanistan,AF,AFG,2/25/2020,1,0,0,27657145,2,10,50,0,0,0
Afghanistan,AF,AFG,2/26/2020,1,0,0,27657145,2,13,42,0,0,0
Afghanistan,AF,AFG,2/27/2020,1,0,0,27657145,6,14,59,0,0,0
Afghanistan,AF,AFG,2/28/2020,1,0,0,27657145,6,12,70,0,0,0
Afghanistan,AF,AFG,2/29/2020,1,0,0,27657145,3,9,74,0,0,0
Afghanistan,AF,AFG,3/1/2020,1,0,0,27657145,2,13,65,0,0,0
Afghanistan,AF,AFG,3/2/2020,1,0,0,27657145,4,16,46,0,0,0
Afghanistan,AF,AFG,3/3/2020,1,0,0,27657145,5,14,39,0,0,0
Afghanistan,AF,AFG,3/4/2020,1,0,0,27657145,4,7,75,0,0,0
Afghanistan,AF,AFG,3/5/2020,1,0,0,27657145,4,8,79,0,0,0
Afghanistan,AF,AFG,3/6/2020,1,0,0,27657145,3,12,53,0,0,0
Afghanistan,AF,AFG,3/7/2020,1,0,0,27657145,3,10,39,0,0,0
Afghanistan,AF,AFG,3/8/2020,4,0,0,27657145,2,9,34,3,0,0
Afghanistan,AF,AFG,3/9/2020,4,0,0,27657145,1,8,54,0,0,0
Afghanistan,AF,AFG,3/10/2020,5,0,0,27657145,3,6,74,1,0,0
Afghanistan,AF,AFG,3/11/2020,7,0,0,27657145,2,9,71,2,0,0
Afghanistan,AF,AFG,3/12/2020,7,0,0,27657145,2,7,70,0,0,0
Afghanistan,AF,AFG,3/13/2020,7,0,0,27657145,1,13,52,0,0,0
Afghanistan,AF,AFG,3/14/2020,11,0,0,27657145,4,14,31,4,0,0
Afghanistan,AF,AFG,3/15/2020,16,0,0,27657145,4,14,30,5,0,0
Afghanistan,AF,AFG,3/16/2020,21,0,1,27657145,5,14,32,5,0,1
Afghanistan,AF,AFG,3/17/2020,22,0,1,27657145,5,15,44,1,0,0
Afghanistan,AF,AFG,3/18/2020,22,0,1,27657145,6,17,44,0,0,0
Afghanistan,AF,AFG,3/19/2020,22,0,1,27657145,6,17,39,0,0,0
Afghanistan,AF,AFG,3/20/2020,24,0,1,27657145,7,13,54,2,0,0
Afghanistan,AF,AFG,3/21/2020,24,0,1,27657145,6,15,61,0,0,0
Afghanistan,AF,AFG,3/22/2020,40,1,1,27657145,7,16,39,16,1,0
Afghanistan,AF,AFG,3/23/2020,40,1,1,27657145,8,10,68,0,0,0
Afghanistan,AF,AFG,3/24/2020,74,1,1,27657145,5,12,78,34,0,0
Afghanistan,AF,AFG,3/25/2020,84,2,2,27657145,8,14,63,10,1,1
Afghanistan,AF,AFG,3/26/2020,94,4,2,27657145,5,15,61,10,2,0
Afghanistan,AF,AFG,3/27/2020,110,4,2,27657145,8,16,47,16,0,0
Afghanistan,AF,AFG,3/28/2020,110,4,2,27657145,7,14,46,0,0,0
Afghanistan,AF,AFG,3/29/2020,120,4,2,27657145,5,15,54,10,0,0
Afghanistan,AF,AFG,3/30/2020,170,4,2,27657145,5,8,83,50,0,0
Afghanistan,AF,AFG,3/31/2020,174,4,5,27657145,3,6,92,4,0,3
Afghanistan,AF,AFG,4/1/2020,237,4,5,27657145,2,10,66,63,0,0
Afghanistan,AF,AFG,4/2/2020,273,6,10,27657145,null,null,null,36,2,5
Afghanistan,AF,AFG,4/3/2020,281,6,10,27657145,null,null,null,8,0,0
Afghanistan,AF,AFG,4/4/2020,299,7,10,27657145,null,null,null,18,1,0
Afghanistan,AF,AFG,4/5/2020,349,7,15,27657145,null,null,null,50,0,5
Afghanistan,AF,AFG,4/6/2020,367,11,18,27657145,null,null,null,18,4,3
Albania,AL,ALB,1/22/2020,0,0,0,2886026,6,11,51,0,0,0
Albania,AL,ALB,1/23/2020,0,0,0,2886026,6,14,52,0,0,0
Albania,AL,ALB,1/24/2020,0,0,0,2886026,6,15,56,0,0,0
Albania,AL,ALB,1/25/2020,0,0,0,2886026,3,12,78,0,0,0
Albania,AL,ALB,1/26/2020,0,0,0,2886026,7,14,78,0,0,0
Albania,AL,ALB,1/27/2020,0,0,0,2886026,2,13,86,0,0,0
Albania,AL,ALB,1/28/2020,0,0,0,2886026,7,12,84,0,0,0
Albania,AL,ALB,1/29/2020,0,0,0,2886026,5,13,83,0,0,0
Albania,AL,ALB,1/30/2020,0,0,0,2886026,5,13,75,0,0,0
Albania,AL,ALB,1/31/2020,0,0,0,2886026,4,14,65,0,0,0
Albania,AL,ALB,2/1/2020,0,0,0,2886026,5,14,80,0,0,0
Albania,AL,ALB,2/2/2020,0,0,0,2886026,7,15,82,0,0,0
Albania,AL,ALB,2/3/2020,0,0,0,2886026,9,15,81,0,0,0
Albania,AL,ALB,2/4/2020,0,0,0,2886026,8,16,82,0,0,0
Albania,AL,ALB,2/5/2020,0,0,0,2886026,3,8,71,0,0,0
Albania,AL,ALB,2/6/2020,0,0,0,2886026,-1,6,56,0,0,0
Albania,AL,ALB,2/7/2020,0,0,0,2886026,-2,9,51,0,0,0
Albania,AL,ALB,2/8/2020,0,0,0,2886026,1,14,59,0,0,0
Albania,AL,ALB,2/9/2020,0,0,0,2886026,4,13,65,0,0,0
Albania,AL,ALB,2/10/2020,0,0,0,2886026,6,12,77,0,0,0
Albania,AL,ALB,2/11/2020,0,0,0,2886026,9,14,78,0,0,0
Albania,AL,ALB,2/12/2020,0,0,0,2886026,7,16,80,0,0,0
Albania,AL,ALB,2/13/2020,0,0,0,2886026,8,16,64,0,0,0
Albania,AL,ALB,2/14/2020,0,0,0,2886026,3,9,78,0,0,0
Albania,AL,ALB,2/15/2020,0,0,0,2886026,5,15,66,0,0,0
Albania,AL,ALB,2/16/2020,0,0,0,2886026,5,16,61,0,0,0
Albania,AL,ALB,2/17/2020,0,0,0,2886026,8,15,62,0,0,0
Albania,AL,ALB,2/18/2020,0,0,0,2886026,6,14,70,0,0,0
Albania,AL,ALB,2/19/2020,0,0,0,2886026,8,15,77,0,0,0
Albania,AL,ALB,2/20/2020,0,0,0,2886026,5,11,76,0,0,0
Albania,AL,ALB,2/21/2020,0,0,0,2886026,4,11,57,0,0,0
Albania,AL,ALB,2/22/2020,0,0,0,2886026,4,12,54,0,0,0
Albania,AL,ALB,2/23/2020,0,0,0,2886026,6,14,54,0,0,0
Albania,AL,ALB,2/24/2020,0,0,0,2886026,8,16,62,0,0,0
Albania,AL,ALB,2/25/2020,0,0,0,2886026,10,17,71,0,0,0
Albania,AL,ALB,2/26/2020,0,0,0,2886026,8,17,74,0,0,0
Albania,AL,ALB,2/27/2020,0,0,0,2886026,2,7,79,0,0,0
Albania,AL,ALB,2/28/2020,0,0,0,2886026,1,9,83,0,0,0
Albania,AL,ALB,2/29/2020,0,0,0,2886026,3,11,58,0,0,0
Albania,AL,ALB,3/1/2020,0,0,0,2886026,4,14,57,0,0,0
Albania,AL,ALB,3/2/2020,0,0,0,2886026,10,18,71,0,0,0
Albania,AL,ALB,3/3/2020,0,0,0,2886026,10,17,73,0,0,0
Albania,AL,ALB,3/4/2020,0,0,0,2886026,6,11,85,0,0,0
Albania,AL,ALB,3/5/2020,0,0,0,2886026,8,13,75,0,0,0
Albania,AL,ALB,3/6/2020,0,0,0,2886026,7,12,68,0,0,0
Albania,AL,ALB,3/7/2020,0,0,0,2886026,2,13,87,0,0,0
Albania,AL,ALB,3/8/2020,0,0,0,2886026,7,11,87,0,0,0
Albania,AL,ALB,3/9/2020,2,0,0,2886026,6,13,82,2,0,0
Albania,AL,ALB,3/10/2020,10,0,0,2886026,5,11,74,8,0,0
Albania,AL,ALB,3/11/2020,12,1,0,2886026,4,15,69,2,1,0
Albania,AL,ALB,3/12/2020,23,1,0,2886026,9,21,68,11,0,0
Albania,AL,ALB,3/13/2020,33,1,0,2886026,12,20,66,10,0,0
Albania,AL,ALB,3/14/2020,38,1,0,2886026,12,20,71,5,0,0
Albania,AL,ALB,3/15/2020,42,1,0,2886026,9,15,77,4,0,0
Albania,AL,ALB,3/16/2020,51,1,0,2886026,7,17,63,9,0,0
Albania,AL,ALB,3/17/2020,55,1,0,2886026,8,15,60,4,0,0
Albania,AL,ALB,3/18/2020,59,2,0,2886026,7,19,60,4,1,0
Albania,AL,ALB,3/19/2020,64,2,0,2886026,6,17,60,5,0,0
Albania,AL,ALB,3/20/2020,70,2,0,2886026,8,18,62,6,0,0
Albania,AL,ALB,3/21/2020,76,2,2,2886026,12,19,63,6,0,2
Albania,AL,ALB,3/22/2020,89,2,2,2886026,11,18,56,13,0,0
Albania,AL,ALB,3/23/2020,104,4,2,2886026,5,9,78,15,2,0
Albania,AL,ALB,3/24/2020,123,5,10,2886026,3,7,75,19,1,8
Albania,AL,ALB,3/25/2020,146,5,17,2886026,3,15,64,23,0,7
Albania,AL,ALB,3/26/2020,174,6,17,2886026,7,16,63,28,1,0
Albania,AL,ALB,3/27/2020,186,8,31,2886026,6,13,79,12,2,14
Albania,AL,ALB,3/28/2020,197,10,31,2886026,6,14,79,11,2,0
Albania,AL,ALB,3/29/2020,212,10,33,2886026,8,16,75,15,0,2
Albania,AL,ALB,3/30/2020,223,11,44,2886026,8,19,67,11,1,11
Albania,AL,ALB,3/31/2020,243,15,52,2886026,9,17,69,20,4,8
Albania,AL,ALB,4/1/2020,259,15,67,2886026,4,6,93,16,0,15
Albania,AL,ALB,4/2/2020,277,16,76,2886026,null,null,null,18,1,9
Albania,AL,ALB,4/3/2020,304,17,89,2886026,null,null,null,27,1,13
Albania,AL,ALB,4/4/2020,333,20,99,2886026,null,null,null,29,3,10
Albania,AL,ALB,4/5/2020,361,20,104,2886026,null,null,null,28,0,5
Albania,AL,ALB,4/6/2020,377,21,116,2886026,null,null,null,16,1,12
Algeria,DZ,DZA,1/22/2020,0,0,0,40400000,13,19,50,0,0,0
Algeria,DZ,DZA,1/23/2020,0,0,0,40400000,13,20,59,0,0,0
Algeria,DZ,DZA,1/24/2020,0,0,0,40400000,12,21,50,0,0,0
Algeria,DZ,DZA,1/25/2020,0,0,0,40400000,13,20,46,0,0,0
Algeria,DZ,DZA,1/26/2020,0,0,0,40400000,13,17,63,0,0,0
Algeria,DZ,DZA,1/27/2020,0,0,0,40400000,11,19,65,0,0,0
Algeria,DZ,DZA,1/28/2020,0,0,0,40400000,12,18,60,0,0,0
Algeria,DZ,DZA,1/29/2020,0,0,0,40400000,14,20,58,0,0,0
Algeria,DZ,DZA,1/30/2020,0,0,0,40400000,14,20,52,0,0,0
Algeria,DZ,DZA,1/31/2020,0,0,0,40400000,15,19,54,0,0,0
Algeria,DZ,DZA,2/1/2020,0,0,0,40400000,14,19,67,0,0,0
Algeria,DZ,DZA,2/2/2020,0,0,0,40400000,15,21,69,0,0,0
Algeria,DZ,DZA,2/3/2020,0,0,0,40400000,17,22,61,0,0,0
Algeria,DZ,DZA,2/4/2020,0,0,0,40400000,14,21,57,0,0,0
Algeria,DZ,DZA,2/5/2020,0,0,0,40400000,11,14,66,0,0,0
Algeria,DZ,DZA,2/6/2020,0,0,0,40400000,8,17,54,0,0,0
Algeria,DZ,DZA,2/7/2020,0,0,0,40400000,11,17,43,0,0,0
Algeria,DZ,DZA,2/8/2020,0,0,0,40400000,13,17,71,0,0,0
Algeria,DZ,DZA,2/9/2020,0,0,0,40400000,13,18,70,0,0,0
Algeria,DZ,DZA,2/10/2020,0,0,0,40400000,15,24,54,0,0,0
Algeria,DZ,DZA,2/11/2020,0,0,0,40400000,16,23,37,0,0,0
Algeria,DZ,DZA,2/12/2020,0,0,0,40400000,16,24,45,0,0,0
Algeria,DZ,DZA,2/13/2020,0,0,0,40400000,14,16,74,0,0,0
Algeria,DZ,DZA,2/14/2020,0,0,0,40400000,14,22,70,0,0,0
Algeria,DZ,DZA,2/15/2020,0,0,0,40400000,16,23,68,0,0,0
Algeria,DZ,DZA,2/16/2020,0,0,0,40400000,18,24,67,0,0,0
Algeria,DZ,DZA,2/17/2020,0,0,0,40400000,17,23,66,0,0,0
Algeria,DZ,DZA,2/18/2020,0,0,0,40400000,12,16,83,0,0,0
Algeria,DZ,DZA,2/19/2020,0,0,0,40400000,11,16,76,0,0,0
Algeria,DZ,DZA,2/20/2020,0,0,0,40400000,12,20,69,0,0,0
Algeria,DZ,DZA,2/21/2020,0,0,0,40400000,14,18,69,0,0,0
Algeria,DZ,DZA,2/22/2020,0,0,0,40400000,14,20,67,0,0,0
Algeria,DZ,DZA,2/23/2020,0,0,0,40400000,14,20,52,0,0,0
Algeria,DZ,DZA,2/24/2020,0,0,0,40400000,16,22,46,0,0,0
Algeria,DZ,DZA,2/25/2020,1,0,0,40400000,15,20,51,1,0,0
Algeria,DZ,DZA,2/26/2020,1,0,0,40400000,14,18,64,0,0,0
Algeria,DZ,DZA,2/27/2020,1,0,0,40400000,13,19,65,0,0,0
Algeria,DZ,DZA,2/28/2020,1,0,0,40400000,14,23,50,0,0,0
Algeria,DZ,DZA,2/29/2020,1,0,0,40400000,16,22,42,0,0,0
Algeria,DZ,DZA,3/1/2020,1,0,0,40400000,16,20,57,0,0,0
Algeria,DZ,DZA,3/2/2020,3,0,0,40400000,14,20,58,2,0,0
Algeria,DZ,DZA,3/3/2020,5,0,0,40400000,11,16,54,2,0,0
Algeria,DZ,DZA,3/4/2020,12,0,0,40400000,13,18,74,7,0,0
Algeria,DZ,DZA,3/5/2020,12,0,0,40400000,14,22,66,0,0,0
Algeria,DZ,DZA,3/6/2020,17,0,0,40400000,13,17,62,5,0,0
Algeria,DZ,DZA,3/7/2020,17,0,0,40400000,10,14,60,0,0,0
Algeria,DZ,DZA,3/8/2020,19,0,0,40400000,11,18,53,2,0,0
Algeria,DZ,DZA,3/9/2020,20,0,0,40400000,10,15,54,1,0,0
Algeria,DZ,DZA,3/10/2020,20,0,0,40400000,10,14,63,0,0,0
Algeria,DZ,DZA,3/11/2020,20,0,0,40400000,11,24,47,0,0,0
Algeria,DZ,DZA,3/12/2020,24,1,8,40400000,17,28,47,4,1,8
Algeria,DZ,DZA,3/13/2020,26,2,8,40400000,15,22,50,2,1,0
Algeria,DZ,DZA,3/14/2020,37,3,12,40400000,15,19,79,11,1,4
Algeria,DZ,DZA,3/15/2020,48,4,12,40400000,13,21,74,11,1,0
Algeria,DZ,DZA,3/16/2020,54,4,12,40400000,16,21,71,6,0,0
Algeria,DZ,DZA,3/17/2020,60,4,12,40400000,15,18,87,6,0,0
Algeria,DZ,DZA,3/18/2020,74,7,12,40400000,14,19,83,14,3,0
Algeria,DZ,DZA,3/19/2020,87,9,32,40400000,14,19,81,13,2,20
Algeria,DZ,DZA,3/20/2020,90,11,32,40400000,13,20,73,3,2,0
Algeria,DZ,DZA,3/21/2020,139,15,32,40400000,13,17,80,49,4,0
Algeria,DZ,DZA,3/22/2020,201,17,65,40400000,14,19,64,62,2,33
Algeria,DZ,DZA,3/23/2020,230,17,65,40400000,15,20,65,29,0,0
Algeria,DZ,DZA,3/24/2020,264,19,24,40400000,14,17,78,34,2,-41
Algeria,DZ,DZA,3/25/2020,302,21,65,40400000,8,12,66,38,2,41
Algeria,DZ,DZA,3/26/2020,367,25,29,40400000,10,15,65,65,4,-36
Algeria,DZ,DZA,3/27/2020,409,26,29,40400000,10,14,69,42,1,0
Algeria,DZ,DZA,3/28/2020,454,29,31,40400000,9,14,71,45,3,2
Algeria,DZ,DZA,3/29/2020,511,31,31,40400000,11,15,73,57,2,0
Algeria,DZ,DZA,3/30/2020,584,35,37,40400000,11,20,58,73,4,6
Algeria,DZ,DZA,3/31/2020,716,44,46,40400000,16,24,54,132,9,9
Algeria,DZ,DZA,4/1/2020,847,58,61,40400000,16,20,66,131,14,15
Algeria,DZ,DZA,4/2/2020,986,86,61,40400000,null,null,null,139,28,0
Algeria,DZ,DZA,4/3/2020,1171,105,62,40400000,null,null,null,185,19,1
Algeria,DZ,DZA,4/4/2020,1251,130,90,40400000,null,null,null,80,25,28
Algeria,DZ,DZA,4/5/2020,1320,152,90,40400000,null,null,null,69,22,0
Algeria,DZ,DZA,4/6/2020,1423,173,90,40400000,null,null,null,103,21,0
Andorra,AD,AND,1/22/2020,0,0,0,78014,-8,0,98,0,0,0
Andorra,AD,AND,1/23/2020,0,0,0,78014,-7,-1,97,0,0,0
Andorra,AD,AND,1/24/2020,0,0,0,78014,-9,1,91,0,0,0
Andorra,AD,AND,1/25/2020,0,0,0,78014,-5,1,97,0,0,0
Andorra,AD,AND,1/26/2020,0,0,0,78014,-5,3,94,0,0,0
Andorra,AD,AND,1/27/2020,0,0,0,78014,-7,2,91,0,0,0
Andorra,AD,AND,1/28/2020,0,0,0,78014,-4,4,90,0,0,0
Andorra,AD,AND,1/29/2020,0,0,0,78014,-6,5,69,0,0,0
Andorra,AD,AND,1/30/2020,0,0,0,78014,-4,5,89,0,0,0
Andorra,AD,AND,1/31/2020,0,0,0,78014,-2,4,94,0,0,0
Andorra,AD,AND,2/1/2020,0,0,0,78014,-2,6,89,0,0,0
Andorra,AD,AND,2/2/2020,0,0,0,78014,-1,8,83,0,0,0
Andorra,AD,AND,2/3/2020,0,0,0,78014,1,9,76,0,0,0
Andorra,AD,AND,2/4/2020,0,0,0,78014,-2,6,83,0,0,0
Andorra,AD,AND,2/5/2020,0,0,0,78014,-3,6,44,0,0,0
Andorra,AD,AND,2/6/2020,0,0,0,78014,-4,7,38,0,0,0
Andorra,AD,AND,2/7/2020,0,0,0,78014,-3,7,42,0,0,0
Andorra,AD,AND,2/8/2020,0,0,0,78014,-3,6,62,0,0,0
Andorra,AD,AND,2/9/2020,0,0,0,78014,-4,6,85,0,0,0
Andorra,AD,AND,2/10/2020,0,0,0,78014,-1,11,77,0,0,0
Andorra,AD,AND,2/11/2020,0,0,0,78014,0,9,82,0,0,0
Andorra,AD,AND,2/12/2020,0,0,0,78014,-2,7,87,0,0,0
Andorra,AD,AND,2/13/2020,0,0,0,78014,0,8,89,0,0,0
Andorra,AD,AND,2/14/2020,0,0,0,78014,-2,10,69,0,0,0
Andorra,AD,AND,2/15/2020,0,0,0,78014,-1,10,63,0,0,0
Andorra,AD,AND,2/16/2020,0,0,0,78014,0,9,53,0,0,0
Andorra,AD,AND,2/17/2020,0,0,0,78014,1,12,62,0,0,0
Andorra,AD,AND,2/18/2020,0,0,0,78014,-2,7,70,0,0,0
Andorra,AD,AND,2/19/2020,0,0,0,78014,-4,10,56,0,0,0
Andorra,AD,AND,2/20/2020,0,0,0,78014,0,12,40,0,0,0
Andorra,AD,AND,2/21/2020,0,0,0,78014,-1,12,47,0,0,0
Andorra,AD,AND,2/22/2020,0,0,0,78014,0,14,33,0,0,0
Andorra,AD,AND,2/23/2020,0,0,0,78014,2,16,38,0,0,0
Andorra,AD,AND,2/24/2020,0,0,0,78014,2,16,31,0,0,0
Andorra,AD,AND,2/25/2020,0,0,0,78014,0,9,50,0,0,0
Andorra,AD,AND,2/26/2020,0,0,0,78014,-4,3,69,0,0,0
Andorra,AD,AND,2/27/2020,0,0,0,78014,-4,8,75,0,0,0
Andorra,AD,AND,2/28/2020,0,0,0,78014,1,9,87,0,0,0
Andorra,AD,AND,2/29/2020,0,0,0,78014,-2,9,87,0,0,0
Andorra,AD,AND,3/1/2020,0,0,0,78014,-2,5,89,0,0,0
Andorra,AD,AND,3/2/2020,1,0,0,78014,-8,3,93,1,0,0
Andorra,AD,AND,3/3/2020,1,0,0,78014,-6,0,88,0,0,0
Andorra,AD,AND,3/4/2020,1,0,0,78014,-6,5,87,0,0,0
Andorra,AD,AND,3/5/2020,1,0,0,78014,-3,5,97,0,0,0
Andorra,AD,AND,3/6/2020,1,0,0,78014,-6,0,83,0,0,0
Andorra,AD,AND,3/7/2020,1,0,0,78014,-7,1,88,0,0,0
Andorra,AD,AND,3/8/2020,1,0,0,78014,-4,7,77,0,0,0
Andorra,AD,AND,3/9/2020,1,0,0,78014,-5,1,86,0,0,0
Andorra,AD,AND,3/10/2020,1,0,0,78014,-4,11,79,0,0,0
Andorra,AD,AND,3/11/2020,1,0,0,78014,0,16,55,0,0,0
Andorra,AD,AND,3/12/2020,1,0,1,78014,4,15,63,0,0,1
Andorra,AD,AND,3/13/2020,1,0,0,78014,3,10,94,0,0,-1
Andorra,AD,AND,3/14/2020,1,0,1,78014,2,11,83,0,0,1
Andorra,AD,AND,3/15/2020,1,0,1,78014,1,10,85,0,0,0
Andorra,AD,AND,3/16/2020,2,0,1,78014,-3,3,99,1,0,0
Andorra,AD,AND,3/17/2020,39,0,1,78014,-1,10,92,37,0,0
Andorra,AD,AND,3/18/2020,39,0,1,78014,0,13,85,0,0,0
Andorra,AD,AND,3/19/2020,53,0,1,78014,-1,12,72,14,0,0
Andorra,AD,AND,3/20/2020,75,0,1,78014,-3,9,74,22,0,0
Andorra,AD,AND,3/21/2020,88,0,1,78014,0,10,68,13,0,0
Andorra,AD,AND,3/22/2020,113,1,1,78014,-1,7,86,25,1,0
Andorra,AD,AND,3/23/2020,133,1,1,78014,0,7,89,20,0,0
Andorra,AD,AND,3/24/2020,164,1,1,78014,-1,9,81,31,0,0
Andorra,AD,AND,3/25/2020,188,1,1,78014,-5,1,88,24,0,0
Andorra,AD,AND,3/26/2020,224,3,1,78014,-7,1,83,36,2,0
Andorra,AD,AND,3/27/2020,267,3,1,78014,-9,5,74,43,0,0
Andorra,AD,AND,3/28/2020,308,3,1,78014,-5,8,82,41,0,0
Andorra,AD,AND,3/29/2020,334,6,1,78014,-4,8,80,26,3,0
Andorra,AD,AND,3/30/2020,370,8,10,78014,-4,0,97,36,2,9
Andorra,AD,AND,3/31/2020,376,12,10,78014,-6,5,96,6,4,0
Andorra,AD,AND,4/1/2020,390,14,10,78014,-1,6,95,14,2,0
Andorra,AD,AND,4/2/2020,428,15,10,78014,null,null,null,38,1,0
Andorra,AD,AND,4/3/2020,439,16,16,78014,null,null,null,11,1,6
Andorra,AD,AND,4/4/2020,466,17,21,78014,null,null,null,27,1,5
Andorra,AD,AND,4/5/2020,501,18,26,78014,null,null,null,35,1,5
Andorra,AD,AND,4/6/2020,525,21,31,78014,null,null,null,24,3,5
Angola,AO,AGO,1/22/2020,0,0,0,25868000,26,30,78,0,0,0
Angola,AO,AGO,1/23/2020,0,0,0,25868000,26,30,80,0,0,0
Angola,AO,AGO,1/24/2020,0,0,0,25868000,27,30,77,0,0,0
Angola,AO,AGO,1/25/2020,0,0,0,25868000,26,30,77,0,0,0
Angola,AO,AGO,1/26/2020,0,0,0,25868000,26,30,73,0,0,0
Angola,AO,AGO,1/27/2020,0,0,0,25868000,27,29,74,0,0,0
Angola,AO,AGO,1/28/2020,0,0,0,25868000,24,30,79,0,0,0
Angola,AO,AGO,1/29/2020,0,0,0,25868000,27,30,78,0,0,0
Angola,AO,AGO,1/30/2020,0,0,0,25868000,25,30,76,0,0,0
Angola,AO,AGO,1/31/2020,0,0,0,25868000,25,28,79,0,0,0
Angola,AO,AGO,2/1/2020,0,0,0,25868000,26,29,76,0,0,0
Angola,AO,AGO,2/2/2020,0,0,0,25868000,27,29,78,0,0,0
Angola,AO,AGO,2/3/2020,0,0,0,25868000,26,29,78,0,0,0
Angola,AO,AGO,2/4/2020,0,0,0,25868000,26,28,77,0,0,0
Angola,AO,AGO,2/5/2020,0,0,0,25868000,26,28,78,0,0,0
Angola,AO,AGO,2/6/2020,0,0,0,25868000,25,29,78,0,0,0
Angola,AO,AGO,2/7/2020,0,0,0,25868000,27,30,74,0,0,0
Angola,AO,AGO,2/8/2020,0,0,0,25868000,27,30,72,0,0,0
Angola,AO,AGO,2/9/2020,0,0,0,25868000,22,28,81,0,0,0
Angola,AO,AGO,2/10/2020,0,0,0,25868000,26,29,78,0,0,0
Angola,AO,AGO,2/11/2020,0,0,0,25868000,26,28,78,0,0,0
Angola,AO,AGO,2/12/2020,0,0,0,25868000,25,29,79,0,0,0
Angola,AO,AGO,2/13/2020,0,0,0,25868000,27,30,78,0,0,0
Angola,AO,AGO,2/14/2020,0,0,0,25868000,27,29,76,0,0,0
Angola,AO,AGO,2/15/2020,0,0,0,25868000,26,29,77,0,0,0
Angola,AO,AGO,2/16/2020,0,0,0,25868000,21,25,82,0,0,0
Angola,AO,AGO,2/17/2020,0,0,0,25868000,25,28,79,0,0,0
Angola,AO,AGO,2/18/2020,0,0,0,25868000,26,29,80,0,0,0
Angola,AO,AGO,2/19/2020,0,0,0,25868000,22,30,77,0,0,0
Angola,AO,AGO,2/20/2020,0,0,0,25868000,26,31,78,0,0,0
Angola,AO,AGO,2/21/2020,0,0,0,25868000,27,31,81,0,0,0
Angola,AO,AGO,2/22/2020,0,0,0,25868000,27,31,79,0,0,0
Angola,AO,AGO,2/23/2020,0,0,0,25868000,28,30,76,0,0,0
