Country,Date,One_day,Two_day
EG,4/19/2020,0.0,26.66666666666667
EG,4/20/2020,36.36363636363637,36.36363636363637
EG,4/21/2020,7.142857142857142,14.285714285714285
EG,4/22/2020,8.333333333333334,8.333333333333334
EG,4/23/2020,9.090909090909092,9.090909090909092
EG,4/24/2020,57.14285714285714,85.71428571428571
EG,4/25/2020,38.46153846153846,15.384615384615385
EG,4/27/2020,60.0,50.0
EG,4/28/2020,27.272727272727273,63.63636363636363
EG,4/29/2020,23.809523809523807,23.809523809523807
EG,4/30/2020,75.0,66.66666666666667
EG,5/1/2020,7.142857142857142,50.0
EG,5/2/2020,77.77777777777777,77.77777777777777
EG,5/3/2020,14.285714285714285,0.0
EG,5/4/2020,85.71428571428571,71.42857142857143
EG,5/5/2020,31.25,25.0
EG,5/6/2020,23.529411764705888,35.29411764705883
EG,5/7/2020,7.6923076923076925,7.6923076923076925
EG,5/8/2020,23.809523809523807,28.57142857142857
EG,5/10/2020,45.45454545454545,54.54545454545455
EG,5/11/2020,75.0,112.5
EG,5/12/2020,9.090909090909092,9.090909090909092
EG,5/13/2020,16.666666666666668,16.666666666666668
EG,5/14/2020,26.66666666666667,40.0
EG,5/15/2020,42.857142857142854,47.61904761904761
EG,5/16/2020,30.0,40.0
EG,5/17/2020,5.5555555555555545,22.222222222222218
EG,5/18/2020,20.0,13.333333333333336
EG,5/19/2020,35.714285714285715,28.57142857142857
EG,5/20/2020,9.523809523809524,9.523809523809524
EG,5/21/2020,18.75,18.75
EG,5/22/2020,72.72727272727273,72.72727272727273
EG,5/25/2020,5.2631578947368425,5.2631578947368425
EG,5/26/2020,64.28571428571429,42.857142857142854
EG,5/27/2020,21.05263157894737,21.05263157894737
EG,5/29/2020,23.529411764705888,26.470588235294123
EG,5/30/2020,20.58823529411765,23.529411764705888
EG,6/1/2020,17.391304347826086,32.608695652173914
EG,6/2/2020,4.25531914893617,19.148936170212764
EG,6/4/2020,23.684210526315788,26.315789473684212
EG,6/5/2020,17.5,17.5
EG,6/6/2020,43.75,46.875
EG,6/7/2020,10.256410256410255,17.94871794871795
EG,6/8/2020,23.529411764705888,26.470588235294123
EG,6/9/2020,17.142857142857142,20.0
EG,6/10/2020,11.111111111111109,13.888888888888891
EG,6/11/2020,11.428571428571427,14.285714285714285
EG,6/15/2020,39.17525773195877,49.48453608247422
EG,6/16/2020,23.40425531914893,35.106382978723396
EG,6/18/2020,6.8181818181818175,1.1363636363636365
EG,6/19/2020,25.31645569620253,22.78481012658228
EG,6/21/2020,8.045977011494253,14.942528735632186
EG,6/22/2020,18.823529411764707,15.294117647058822
EG,6/23/2020,14.942528735632186,20.689655172413797
EG,6/24/2020,14.117647058823529,21.176470588235293
EG,6/25/2020,15.662650602409636,21.686746987951807
EG,6/26/2020,9.195402298850574,12.64367816091954
EG,6/27/2020,7.954545454545454,12.5
EG,6/28/2020,18.51851851851852,22.222222222222218
EG,6/29/2020,13.25301204819277,18.072289156626507
EG,6/30/2020,14.814814814814815,18.51851851851852
EG,7/1/2020,14.814814814814815,18.51851851851852
EG,7/2/2020,6.9767441860465125,10.465116279069766
EG,7/3/2020,13.580246913580249,16.049382716049386
EG,7/4/2020,15.189873417721516,18.9873417721519
EG,7/8/2020,9.333333333333334,16.0
EG,7/14/2020,4.109589041095891,2.7397260273972597
EG,7/16/2020,39.62264150943396,41.509433962264154
EG,7/18/2020,14.285714285714285,12.698412698412698
EG,7/20/2020,34.0,40.0
EG,7/21/2020,31.914893617021278,44.680851063829785
EG,7/22/2020,41.46341463414634,51.21951219512196
EG,7/23/2020,35.0,47.5
EG,7/24/2020,34.21052631578947,42.10526315789474
EG,7/25/2020,22.5,27.5
EG,7/26/2020,6.25,2.083333333333333
EG,7/27/2020,6.521739130434782,2.1739130434782608
EG,7/28/2020,7.6923076923076925,10.256410256410255
EG,7/29/2020,8.108108108108109,13.513513513513516
EG,7/30/2020,15.217391304347824,10.869565217391305
EG,8/1/2020,27.58620689655172,34.48275862068966
EG,8/2/2020,16.129032258064516,22.580645161290327
EG,8/3/2020,47.82608695652174,56.52173913043478
EG,8/4/2020,29.16666666666667,45.83333333333334
EG,8/5/2020,55.555555555555564,72.22222222222223
EG,8/6/2020,19.047619047619047,33.333333333333336
EG,8/7/2020,15.0,30.0
EG,8/8/2020,4.761904761904762,14.285714285714285
EG,8/9/2020,17.647058823529417,23.529411764705888
EG,8/10/2020,30.76923076923077,26.923076923076927
EG,8/11/2020,25.0,20.83333333333333
EG,8/12/2020,30.76923076923077,30.76923076923077
EG,8/13/2020,13.636363636363635,13.636363636363635
